label,0,1,2,3,4,5,6,7,8,9
1,0.11662871947868576,0.10728586009264324,0.10759990578629305,0.09821779068854493,0.0908377168878067,0.04569364842584527,0.0454581141556093,0.04467299992148754,0.09539137944570865,0.17865274397425135
0,0.15197956577266858,0.1013318737456672,0.11176792556102993,0.03302317095420677,0.031490603904397674,0.06881955847473087,0.06225141397555259,0.08093413610654945,0.11508848750228012,0.1646779784710813
0,0.27330123546511975,0.12640806686046685,0.08221293604651138,0.09574854651162727,0.05482376453488283,0.054914607558138234,0.07635356104651032,0.03370276162790632,0.028025072674417815,0.06009265988372112
1,0.1212870110736184,0.12071669597452572,0.08126990162064585,0.06948338957274001,0.07903616748253323,0.06092866308635557,0.11130649683950433,0.09077515327218336,0.08188774297799543,0.14333919490518418
0,0.13375218602241126,0.06953170542133551,0.09336744607811351,0.08828291987823006,0.08795906470626294,0.0797007578211016,0.041550618563377974,0.12196385776280988,0.10748753157587981,0.12238486948636583
0,0.13097583241243438,0.11901215586412246,0.06140393023591096,0.07091721520203878,0.07601018594147974,0.061067601979532274,0.0819680007687502,0.05693556911545701,0.1553836544467405,0.12963051938692063
0,0.19712205270457572,0.09500693481275946,0.0918429264909844,0.0878987517337037,0.0885488904299591,0.07762656033287207,0.023404993065188326,0.07220873786407787,0.07580617198335778,0.1463678918169205
1,0.23962460896767465,0.17639902676399075,0.0635731664928747,0.04240528328119571,0.08289885297184574,0.08654848800834297,0.040667361835245455,0.026520681265207475,0.07911018421967343,0.12933611400764614
0,0.1603330046097739,0.15638832190445634,0.13077081852166142,0.09350274063711161,0.09407609568148997,0.07277022223241553,0.10838703758915574,0.03109877760704545,0.039584432263834964,0.07295369584661633
0,0.10296316809747989,0.17136527277762478,0.15126003877042452,0.0804209360288007,0.060869565217391605,0.08850733868734409,0.06242038216560622,0.0305178620880633,0.08878427028524041,0.12046524508446457
1,0.16208608269265817,0.18508989648283947,0.11175010593861437,0.06253405169804437,0.10536352079423811,0.05699497548277722,0.06383558326775192,0.056692293722379335,0.058538652460802344,0.09840184030510321
1,0.09431195825606868,0.18836517314243895,0.15550476519039366,0.07563931174263627,0.044676355168397845,0.03682780628746443,0.10250549829660639,0.04484885074819928,0.05032558540687463,0.14601750830135007
0,0.1674345770470074,0.13578462372391326,0.1521968259704294,0.08034450567651427,0.08257295148613185,0.06293853705543954,0.06567892311861984,0.057668563857018997,0.06456470021381061,0.0969373927184031
0,0.15050429585356723,0.19219275308180697,0.14736645498692658,0.12476652969742286,0.07104968248038866,0.04777736271946263,0.0267090026148678,0.04172581247665381,0.042286141202839155,0.1025028016436312
1,0.09999358192670621,0.15506065079263123,0.12229638662473444,0.08311404916244118,0.06905846864771191,0.0740324754508707,0.05586932802772642,0.04784673640972999,0.07608625890507727,0.16135036262114077
1,0.16744489631972584,0.18647386654616638,0.11256715368780361,0.04804940503087934,0.07345483757594107,0.0870613044133152,0.0662750414219019,0.05974795400913844,0.04036752522970464,0.11613194758246634
0,0.14882754032928697,0.1454847829702315,0.15253617162813848,0.0916181606519212,0.0934641609845338,0.06402793946449316,0.0681523366040248,0.07131215699318157,0.017329120239481244,0.10068185597871242
0,0.19721504631088344,0.10585344338730973,0.05207611366643549,0.0921492029487735,0.10459328334698485,0.07047445025518222,0.09753638712116398,0.08307605065843303,0.03679667317749364,0.10686157141957096
1,0.11777523440595168,0.13379847691156377,0.0925738433772062,0.052405687370690936,0.046000792358146234,0.0785755161332928,0.12019632874059083,0.06796672095787211,0.09591935554870917,0.15732711185455805
1,0.15150593246121166,0.2146551349471953,0.0689295493067929,0.06384458255465263,0.04463470815767737,0.08118562301708061,0.07162414707288435,0.0551523316962929,0.05893346081967894,0.17666999869616368
0,0.09279018367502387,0.16294489749256935,0.06455300663059257,0.05906561999847622,0.04770977821812323,0.14244341132535698,0.06139013794680262,0.10849020653913631,0.1085664202423601,0.1278484871579907
0,0.17460551106924221,0.15414507772020786,0.07580664154498315,0.10506947715497059,0.09373528026377739,0.09891662741403634,0.1073068770607637,0.05637658973151131,0.04251059821007966,0.04551342439943443
1,0.11927163338453653,0.16388248847926234,0.09719022017409165,0.044290834613415396,0.06467613927291334,0.09117383512544756,0.06726830517153048,0.06579621095750163,0.10611879160266298,0.14570532514080978
1,0.15487495801398413,0.15566887538550772,0.10824758007878124,0.073284680448258,0.09185013282848255,0.06146752572597731,0.06769672356407819,0.01856545238022601,0.10836972121286108,0.10748419799077964
0,0.09388292485315042,0.15226858416041994,0.07686854364999005,0.06496860441563818,0.05220781851326765,0.0849199918979144,0.06820943893052499,0.03104111808790817,0.16123151711565667,0.16264938221591932
1,0.16432401101289662,0.17754673235762972,0.1289668164034207,0.08140124619620344,0.08350239095783282,0.06071583828430682,0.07419214606578789,0.07419214606578806,0.02564845674539908,0.07937255470221588
0,0.13347308242020045,0.19451167222486976,0.09579799904716449,0.05271081467365392,0.06151500714626055,0.0721105288232491,0.056102906145783255,0.05080514530728978,0.1014768937589327,0.1441829442591713
1,0.15093914180702925,0.18444609799544529,0.09842386525062535,0.06757762294527517,0.06843446300931286,0.06994520733274691,0.07269611490676248,0.0768675731132606,0.044014521184243406,0.08681142754064351
0,0.15210593577507706,0.11751910161242188,0.08986594882671221,0.0898115670119912,0.08010441308426511,0.08244283111727446,0.07447589526062495,0.06495907768442183,0.08421024009571211,0.12942871903635397
1,0.15423629862073907,0.1383760247147831,0.08762071565837126,0.08974920333746948,0.0833150891532276,0.083813763409472,0.04834707728234767,0.04016152180787698,0.05694616750589887,0.15227808995596975
0,0.11468320578110316,0.09513784175936682,0.08170929471677663,0.10458334518762981,0.0988648325699159,0.10526615266437307,0.051381262624825966,0.05308828131667985,0.07516572306466743,0.1308145324191306
0,0.1644155603866977,0.1507701558814008,0.08619732642582865,0.062236921226698556,0.08437022989037414,0.053240205374901706,0.08615107081733708,0.020630001387667213,0.08487904158379204,0.16753781395994302
1,0.1672509153228942,0.13725948430318624,0.06372205343927763,0.054451974760457676,0.03606761704448058,0.10306146295863525,0.04666199267741779,0.04370179948586132,0.12269221780790061,0.12199111942042272
0,0.1491603556140924,0.12318442907840385,0.08056195807265924,0.07699484140050515,0.049061573921633926,0.05566531299162176,0.0810741594409688,0.10516591665751988,0.128123513701386,0.09598287783997365
1,0.15092728160078173,0.16889336261591034,0.05896168862859957,0.039134943875061584,0.037487798926306,0.07204734016593531,0.045571010248901554,0.06155441678867694,0.10395314787701461,0.2116886285993155
0,0.1338148742643135,0.07188336008560721,0.08009630818619586,0.060995184590690345,0.08384162653825526,0.0711610486891386,0.07493311931514184,0.09266987693953918,0.12924023542001056,0.14240235420010727
1,0.1406256011696362,0.1280827978915779,0.0979954599669113,0.10268939248201467,0.07879650648301356,0.07114001000346253,0.047554922857911304,0.05598091647108562,0.06525335693124519,0.15251433188411456
0,0.14657475226195638,0.1001723395088329,0.04717794054286872,0.07561395950021545,0.08306764325721637,0.0572598018095639,0.05786299009047863,0.08306764325721681,0.16337785437311547,0.12770357604481009
1,0.17269603880355622,0.0622221099434118,0.09099636216653163,0.09953516572352399,0.10221301535974162,0.09769098625707441,0.068386216653193,0.06292946645109164,0.07487873888439821,0.0928910670978176
1,0.15012363122571648,0.08896402079023027,0.03794721703587863,0.032598274209011506,0.09355603774537001,0.05424635414038455,0.06797194328102232,0.09951052126961651,0.10955240450118565,0.21234293788161754
1,0.1533194403096176,0.08965253264151712,0.09063071492365889,0.07506485773827216,0.035257091821543726,0.05869093692850773,0.10024241908731372,0.10891847063326686,0.0836983796197849,0.14294220218602588
0,0.15439947891591732,0.11172155985387015,0.08657358896661063,0.0630964855144299,0.05502534620939656,0.03684404293279785,0.08442128515193514,0.09999716802129652,0.12118036872362774,0.1302710203619274
0,0.10830659004403331,0.0762444958579001,0.09291738189417145,0.07685648182700207,0.0705276513172628,0.05692962161355371,0.09947010970967946,0.120949324576461,0.11681468766325785,0.13999552205388424
0,0.05311734068627349,0.06315104166666621,0.07881433823529337,0.07927389705882366,0.08662683823529381,0.054802389705882894,0.13706341911764844,0.1123238357843144,0.13821231617647056,0.15981158088235348
0,0.1602698080942429,0.07514725441763237,0.0864525935778083,0.03147761099499622,0.05823674710241221,0.09319779593387839,0.09208942934954659,0.07492558110076714,0.07616061815187766,0.14940781556780103
1,0.14016696527274727,0.1235466778485111,0.07919414477947635,0.07833644646056516,0.046639728586132405,0.04404757366675605,0.09364159646247147,0.10370525673769643,0.11525559409903431,0.10692639042427503
1,0.10609559358491708,0.042909562521747706,0.04983709233543206,0.08827064815107691,0.08670483661784724,0.0667605099168068,0.12632461329200004,0.10087622180748429,0.13568784993515373,0.14585771676209117
1,0.14306965059006366,0.12412812799576917,0.0684274900003306,0.052758586493008255,0.13354930415523394,0.06356814650755331,0.07622888499553698,0.07811312022743107,0.11354996529040427,0.12832633631946105
1,0.08182296399024383,0.059107646693127174,0.058725072928122915,0.04619578212424038,0.015924632968293818,0.04112667973793538,0.1784228396537732,0.11840658026875871,0.1552771268710255,0.19257806895892274
1,0.14808252119984724,0.09903809644348785,0.05309454499430487,0.08220478420453045,0.10827743323629994,0.04809517782559228,0.073218579926593,0.0368307809138087,0.07075053790659426,0.25427161118845804
1,0.062071146245058925,0.06570750988142253,0.08834782608695672,0.08619762845849867,0.1262292490118575,0.08139130434782699,0.033486166007905084,0.05818181818181768,0.13603162055336018,0.1787826086956521
1,0.15901805957313542,0.11661845568498655,0.060302817084930266,0.08552888749902302,0.05600291871889137,0.05238058009537994,0.0707268131238108,0.10283272092356627,0.10624657962629952,0.1449977849008426
0,0.15342683249537042,0.09057951839110846,0.07046837787774562,0.13193966657845996,0.09515744906059743,0.10256681661815192,0.09536914527652883,0.06062450383699384,0.029875628473140316,0.09552791743847644
1,0.20804397195800226,0.11285916466445006,0.06131718395155211,0.11677582858835585,0.08343481552183882,0.10983115558042436,0.025705164072013897,0.040581904354409094,0.07247473916334811,0.10489418424777033
1,0.16163706894145827,0.11628696614789255,0.13725034187000545,0.13495260332846534,0.1347386438691314,0.12364996232452993,0.07603468003758226,0.012828264974836592,0.004693154227559864,0.06642510953794087
1,0.18116862154309732,0.13370278704401137,0.11843322931238583,0.12354460346497295,0.127493812547079,0.08778650597223775,0.034197783277735976,0.022038093188421252,0.030388464435596566,0.09170343269127235
1,0.1516542941251764,0.09524190451811083,0.0910821707410718,0.11384871368232422,0.19981121208242716,0.11415269422756999,0.04431716370152242,0.02388647126583844,0.023406501983872743,0.0927940611800851
0,0.20851123236036628,0.10370301429784615,0.14117523878218094,0.12216573402980531,0.08941680142396803,0.08524029456588751,0.02637365194225045,0.03564572984166556,0.02999174005607473,0.108042393289668
0,0.10303763916731656,0.08855514781518696,0.08603853385707003,0.14520288405873338,0.15116907722560002,0.14369578634617292,0.14123180119706552,0.04234705350436104,0.013587801598958976,0.04743291022960583
0,0.08408078388533893,0.07722376135982267,0.06697771138647479,0.06366765156849485,0.04834135074130864,0.1883048940188596,0.05074986345180685,0.005547475997130966,0.06739229144319912,0.26813458716381083
0,0.1419951115184849,0.07073021692636768,0.10227619920562196,0.07875038191261781,0.08952031775129995,0.05178735105407938,0.051329055912006726,0.03773296669722037,0.11358081271005066,0.20142071494042177
1,0.10169491525423678,0.0807314897413025,0.05167579966866384,0.06805148464381254,0.060341531795590535,0.03714795463234372,0.07212947623295539,0.06066012488849192,0.13858799541226063,0.2448706512042815
0,0.10383883395998685,0.0745485772640764,0.07677667919974036,0.08541057420043635,0.11061597734763128,0.06781785266676,0.07464141484473046,0.06605393863435925,0.11655758250940063,0.14840087267325744
1,0.10617144034617829,0.06532042035854085,0.055996290954049434,0.04188131052956933,0.06619616731918418,0.08551411498042472,0.12162579847516855,0.10040181331135423,0.14990727385122718,0.15979806305378152
1,0.1190018074747819,0.07288204769401246,0.07882922278584517,0.07346510407556446,0.06862573610868367,0.05235846306337917,0.06372806250364368,0.07882922278584382,0.11620313684333196,0.20039647833945387
0,0.08316867253457969,0.08682114843422575,0.06334950002993947,0.06101431052032817,0.07065445182923222,0.04173402790252184,0.10885575714029073,0.09436560684988997,0.15124842823782922,0.17118735405065347
1,0.08916097637548037,0.07487638332940996,0.1037595165214678,0.0915940663998124,0.05886508123381139,0.04662114433717931,0.07338513460481973,0.09277136802448792,0.11710226826779535,0.21309159406639996
1,0.09065896271839122,0.0717430182968761,0.05874260558536168,0.06706562113082803,0.08274865868757664,0.04464162883477709,0.10386573118723338,0.09485486311734834,0.1370890081166619,0.18592653735039658
0,0.12313199613614338,0.03204727541337557,0.04267287914086019,0.0649468719813627,0.07614068981192222,0.05108244786635645,0.08784590033524653,0.14682652423433154,0.13432581396670243,0.1192681402352403
0,0.14264330857079635,0.11364896329969902,0.043242044572568854,0.05144694533762166,0.07073954983922906,0.06902095576006338,0.08055216764607995,0.10200687437631725,0.11492404922940384,0.16753520345936385
1,0.15540933709323693,0.09610133834653771,0.06552974352088187,0.08759679513002991,0.05536905241484341,0.05066917326887912,0.08141981110961945,0.08204646166241429,0.12917953538337468,0.1717470122196844
1,0.13554316931822466,0.0883319183492678,0.08681850060905816,0.07847624672400554,0.056845446827359945,0.08445609242922021,0.10652984385958397,0.09678491011775027,0.1306707024473061,0.09516075449411254
0,0.09634752677205516,0.09912034676185634,0.12468128505864376,0.1034548699643047,0.07601351351351404,0.032923253442121714,0.08904895461499192,0.08455507394186654,0.10256246812850592,0.14300739418663896
0,0.11631763479579321,0.0811143750592252,0.05145456268359744,0.11314318203354559,0.08291481095423107,0.024353264474557254,0.04050980763763953,0.13536435136927719,0.1632711077418735,0.14195015635364405
0,0.18065443145450977,0.08843315263535924,0.06570439553262415,0.042387825746194825,0.04663313957285634,0.0349421984194381,0.05701783031807321,0.12265691333028769,0.14238129449415465,0.17849911828097273
0,0.19582784113702598,0.11238466387758717,0.07370049859590828,0.07484669608573502,0.08481861424723611,0.04109118001031637,0.06848530001719252,0.06493208779872896,0.1133016218694485,0.13800217777522972
1,0.08613234111021777,0.041532582461786344,0.08457361222848081,0.0590305711987136,0.0870876910699915,0.05229283990346056,0.09548471440064274,0.1233407079646007,0.09588696701528651,0.25135760257441525
1,0.20250353321219472,0.04436705027256227,0.09368059761760737,0.07672117908338316,0.0659196446598013,0.04446799919240962,0.057843731072076646,0.10544114677972949,0.09686048859277221,0.1414799111649508
1,0.12854238413343871,0.06481058877224967,0.06335836687274542,0.09173893199452278,0.056221733538028645,0.05634620970084275,0.08642794904775754,0.06622131861748545,0.13800257250736367,0.19434878220820645
1,0.1224753046607151,0.1009199226042972,0.05947248718557974,0.11106962218676905,0.0819783427814929,0.05169897145184744,0.07902508571234527,0.15547031467463415,0.12196612240741374,0.07926270409722021
1,0.18409512184094853,0.13978932139789357,0.05262444052624485,0.07052760070527736,0.11379357113793538,0.10136082101360855,0.05000226050002318,0.0710701207107018,0.058682580586826884,0.11234685112346882
1,0.13043790380473833,0.10699928212491082,0.07713567839195944,0.027494615936826963,0.024910265613783542,0.1397343862167968,0.048528356066045594,0.12451543431442923,0.12049533381191624,0.13722182340272884
0,0.08662444113263858,0.09929210134128086,0.10679023845007471,0.10152757078986685,0.072978763040238,0.08853390461997072,0.08257265275707895,0.06343144560357648,0.11740871833085109,0.11186661698956733
0,0.19689501391543637,0.11162525567514946,0.08382791804982678,0.042685175870972314,0.08258726486268916,0.11890151896187617,0.09539617074070306,0.07474097173322632,0.1217181370083487,0.06189853468799243
1,0.14611315603441918,0.15215854520634772,0.0707895570777367,0.09767691295127177,0.07927260317382959,0.09833508032079487,0.08431855300684953,0.026838602735051034,0.0632084440435849,0.12190722277746627
1,0.10288733259614259,0.1434082811156167,0.11971986730556618,0.08062415530163396,0.09898021870008522,0.0880452143998035,0.07964123356677685,0.06521685710775284,0.10863742474505447,0.08219683007740505
0,0.1781195436389282,0.17063311727139951,0.08335525843717884,0.10127006147001814,0.11454471525269777,0.08070032768064385,0.041498242005310534,0.03236145327561107,0.08426415365112856,0.06051328661293026
0,0.1753461217681404,0.1543619683069223,0.10555462885738223,0.11649708090075012,0.08663886572143455,0.06772310258548908,0.06532110091743194,0.029658048373645114,0.0670892410341948,0.09948290241868207
1,0.1872526052185125,0.16649163906615827,0.08292269165522273,0.12149608207448112,0.06426205670894426,0.060142176266258375,0.06527183132724836,0.045116729945876954,0.10711689150981563,0.08158978915906034
0,0.11464999030444123,0.16063118091913853,0.06951716114019743,0.07228039557882505,0.08553907310451796,0.05904595695171621,0.054222416133411375,0.06832945510956033,0.13232014737250342,0.13457436494085678
0,0.1596072548752211,0.1438429019500879,0.08954043365607595,0.08032183281058326,0.05899359061775556,0.10726851220509971,0.05814809764080231,0.07633983362880148,0.050129551343242845,0.10255011591435878
1,0.14542007988626318,0.12928485997337089,0.09268160584929999,0.06679755376526125,0.08252657233768963,0.10098616658768217,0.076591519418681,0.04048473359962075,0.0803375984474081,0.13097736555863942
0,0.1749769159741448,0.09531604129942166,0.101527742801981,0.05221186938638525,0.07516998237219873,0.09393099974817495,0.07806597834298726,0.049609670108285236,0.14240745404180286,0.09640728615797946
1,0.17623227548953377,0.11323992797659285,0.08170155300472637,0.0937148323205033,0.06318928651811791,0.07582151699302316,0.06780328606797241,0.07689061444969654,0.09213932027909008,0.10015755120414206
0,0.1774249947548794,0.09885306664801723,0.06983005804601758,0.07234771662353973,0.02877823624029644,0.08241835093363126,0.08028533463878525,0.0867193510035664,0.09560109098538383,0.1535072382684112
1,0.17156906044813366,0.15360833848600075,0.09737066807996822,0.06780908635868456,0.06521803138709781,0.03229985572534906,0.041250772899921115,0.053734946853930064,0.13974030562671114,0.14880899802726505
0,0.08378307226536917,0.15229695932604928,0.08194023956825162,0.06351191259707854,0.0714097670132942,0.06601289982887915,0.05456101092536581,0.09924970383045968,0.1262340397525345,0.12123206528892974
0,0.12742980561555056,0.048416126709863457,0.06029517638589008,0.08909287257019301,0.11723062155027553,0.1261099112071043,0.06737461003119757,0.0997120230381574,0.04841612670986265,0.07907367410607151
1,0.14444525975931918,0.1641840328734948,0.08656809509832689,0.03509319049016713,0.08218373936014073,0.08211036102142627,0.07038817141179951,0.078955092456707,0.11591943058409167,0.09900572351042011
0,0.12440766673739305,0.16847018883938078,0.04575995473513023,0.06938255887969463,0.12858052196053477,0.07963788103826273,0.048765825022985806,0.060647853454982414,0.07451021995897875,0.14654501732795888
1,0.1958473116329659,0.09107806691449927,0.014915223501677783,0.08450448816755946,0.13156224499048108,0.0871339196663342,0.05694079245625236,0.06895457430410826,0.05798349805059459,0.1735424789192108
0,0.08696651245442585,0.10230092833726552,0.11100217531174429,0.10392475259658664,0.06965593308618552,0.06777168418150001,0.05767639939949136,0.09517754833175061,0.11876895738227183,0.1261987193235084
1,0.11806564584031837,0.09517156588800724,0.09612160500726445,0.1256287023583316,0.08919190790208929,0.05942401549867823,0.08740359897172259,0.08401326329123396,0.06262806899892,0.1228344696546324
0,0.15697012018082207,0.05016722408026788,0.038700430004778456,0.06556654048292804,0.10117975669815099,0.10419346539747926,0.09125656951743996,0.06795545591532225,0.08589069793083177,0.17409680620383045
1,0.14251990698329847,0.11095060249453867,0.057853569163555024,0.05510534846029303,0.05433020928757784,0.0576774011697561,0.047530124726939814,0.08005073638221503,0.0937566062997677,0.23994080755408081
0,0.1289107865563963,0.0941052261129678,0.06866091852894696,0.10022875241949694,0.06947035016716448,0.046348759458032435,0.04385007918352994,0.08710188280837565,0.11902164349815376,0.18081998944219596
1,0.10726778080062119,0.0867988081357693,0.06905039512890332,0.07403808783521253,0.05596579867858593,0.07079932633760803,0.042427775618603863,0.10733255603057397,0.13842466640756498,0.21000129550459876
0,0.15580273492006538,0.08527688075588977,0.06275166447394613,0.06187457640633107,0.08475860144320964,0.06438623769086671,0.07291791253039896,0.060359606107721446,0.13088546027189762,0.16381613044691742
1,0.11134232430723878,0.10056896006743193,0.07164682330628885,0.052997576651564245,0.07889052786850688,0.062427562954378325,0.0662469708144566,0.08597618796754791,0.137366979243494,0.18377936992940747
0,0.10678761836556097,0.06755788971114861,0.0747195034614455,0.05601973422455576,0.09707965305960077,0.03409723880003149,0.0733269674544438,0.08200047744091628,0.12119041935227255,0.23887960531551117
0,0.1354434823309145,0.0734554177392932,0.054908729230049184,0.09144629066229827,0.10156798502223327,0.05189562368359513,0.021940088930494248,0.06295342850456379,0.14310788673063396,0.20062017318043524
